,Artist,Title,Location,Currency,Date,Signed,Sold,Selling Price,low_estimate,high_estimate,Category,Auction Name,Image
722,MASTER OF STAFFOLO ," MADONNA AND CHILD ENTHRONED WITH SAINT SEBASTIAN, SAINT BERNARDINO OF SIENA AND TWO ANGELS",New York,USD,2019,False,True,52500.0,40000.0,60000.0,Old Masters,Fabrizio Moretti x Fabrizio Moretti | In Passing,https://sothebys-md.brightspotcdn.com/dims4/default/f0db541/2147483647/strip/true/crop/1378x2000+0+0/resize/2048x2972!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2Fa5%2F26%2F31f1baef4d46af02a8da020c3e74%2F021n10250-9yl3y.jpg
723,GIUSEPPE VERMIGLIO , THE ADORATION OF THE SHEPHERDS,New York,USD,2019,False,True,22500.0,10000.0,15000.0,Old Masters,Fabrizio Moretti x Fabrizio Moretti | In Passing,https://sothebys-md.brightspotcdn.com/dims4/default/1e82f46/2147483647/strip/true/crop/2000x1497+0+0/resize/2048x1533!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F03%2F01%2F7ac654174faf9e22888162e59e7d%2F018n10250-bdpln.jpg
724,CARLO PORTELLI , MADONNA AND CHILD WITH THE INFANT SAINT JOHN THE BAPTIST,New York,USD,2019,False,True,56250.0,40000.0,60000.0,Old Masters,Fabrizio Moretti x Fabrizio Moretti | In Passing,https://sothebys-md.brightspotcdn.com/dims4/default/660e393/2147483647/strip/true/crop/1548x2000+0+0/resize/2048x2646!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F79%2F04%2Fb08dc4ed481abc99a015566e53b8%2F044n10250-bd4xg.jpg
725,MATTEO CESA , THE BIRTH AND THE PRESENTATION OF THE VIRGIN MARY IN THE TEMPLE; THE DORMITION OF THE VIRGIN MARY,New York,USD,2019,False,True,106250.0,80000.0,120000.0,Old Masters,Fabrizio Moretti x Fabrizio Moretti | In Passing,https://sothebys-md.brightspotcdn.com/dims4/default/cb424c3/2147483647/strip/true/crop/2000x785+0+0/resize/2048x804!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F6f%2F0b%2F8436077d4527b5acfdc2e8adc2b2%2F034n10250-bd4wh-combine.jpg
726,VENTURA DI MORO , MADONNA AND CHILD WITH SAINT ANTHONY AND TWO DONORS,New York,USD,2019,False,True,87500.0,40000.0,60000.0,Old Masters,Fabrizio Moretti x Fabrizio Moretti | In Passing,https://sothebys-md.brightspotcdn.com/dims4/default/6094ede/2147483647/strip/true/crop/1456x2000+0+0/resize/2048x2813!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F95%2F6a%2Fe4ea8fb44d4e9d03eda5c8a238a0%2F040n10250-bdfzv.jpg
727,"GIOVANNI BATTISTA CARACCIOLO, CALLED BATTISTELLO ", SAINT JOHN THE BAPTIST IN THE WILDERNESS,New York,USD,2019,True,True,81250.0,100000.0,150000.0,Old Masters,Fabrizio Moretti x Fabrizio Moretti | In Passing,https://sothebys-md.brightspotcdn.com/dims4/default/7d398b0/2147483647/strip/true/crop/1630x2000+0+0/resize/2048x2513!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F25%2F70%2Feeb434734edab81d3fd09ac71fc0%2F002n10250-bd4wg.jpg
728,BARTOLOMEO LIGOZZI ," A STILL LIFE OF WHITE ROSES, HYACINTHS, RED CARNATIONS, ANEMONES AND OTHER FLOWERS IN A GLASS VASE ON A STONE SURFACE",New York,USD,2019,False,True,21250.0,5000.0,7000.0,Old Masters,Fabrizio Moretti x Fabrizio Moretti | In Passing,https://sothebys-md.brightspotcdn.com/dims4/default/c83d854/2147483647/strip/true/crop/1436x2000+0+0/resize/2048x2852!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2Fa9%2F85%2Fef7bb5484e99a039cc7904945cf9%2F070n10250-bd4xf.jpg
729,"LOMBARD/VENETIAN SCHOOL, 16TH CENTURY ", ALLEGORY OF GEOMETRY; ALLEGORY OF GEOGRAPHY,New York,USD,2019,False,True,35000.0,40000.0,60000.0,Old Masters,Fabrizio Moretti x Fabrizio Moretti | In Passing,https://sothebys-md.brightspotcdn.com/dims4/default/4b8d537/2147483647/strip/true/crop/2000x1380+0+0/resize/2048x1413!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F37%2F42%2F342774894cc2b0c526a1bdab0e18%2F012n10250-bd4xk-combine.jpg
730,SILVESTRO DEI GHERARDUCCI , SAINT JOHN THE EVANGELIST,New York,USD,2019,False,True,450000.0,50000.0,70000.0,Old Masters,Fabrizio Moretti x Fabrizio Moretti | In Passing,https://sothebys-md.brightspotcdn.com/dims4/default/f5bcf1a/2147483647/strip/true/crop/1372x2000+0+0/resize/2048x2985!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2Fb3%2F16%2F39f371c94920bf7a48c1605ba33c%2F024n10250-bd4xb.jpg
731,FABRIZIO CHIARI , THE DEATH OF SAINT ANNE,New York,USD,2019,False,True,30000.0,10000.0,15000.0,Old Masters,Fabrizio Moretti x Fabrizio Moretti | In Passing,https://sothebys-md.brightspotcdn.com/dims4/default/1beb00f/2147483647/strip/true/crop/1374x2000+0+0/resize/2048x2981!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F87%2F08%2Fd4bb827147d48f890b3138ca0eba%2F004n10250-989j2.jpg
732,BARTOLOMEO DI GIOVANNI ," PIETÀ WITH SAINT NICODEMUS, THE VIRGIN MARY AND SAINT JOHN THE EVANGELIST",New York,USD,2019,False,True,22500.0,10000.0,15000.0,Old Masters,Fabrizio Moretti x Fabrizio Moretti | In Passing,https://sothebys-md.brightspotcdn.com/dims4/default/7dc7638/2147483647/strip/true/crop/2000x1521+0+0/resize/2048x1558!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F0d%2Fa7%2F64f48b44441baa5a9c767f288559%2F001n10250-bd4xd.jpg
733,SEBASTIANO MARSILI ," PORTRAIT OF ALESSANDRA DI VIERI DE’ MEDICI (B. 1549) AT AGE 32 WITH HER SON OTTAVIANO (B. 1577), THREE-QUARTER LENGTH",New York,USD,2019,False,True,93750.0,60000.0,80000.0,Old Masters,Fabrizio Moretti x Fabrizio Moretti | In Passing,https://sothebys-md.brightspotcdn.com/dims4/default/b0b799b/2147483647/strip/true/crop/1511x2000+0+0/resize/2048x2711!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F31%2Fc7%2F276946284ecf9e703519c5f754ed%2F014n10250-bd4xh.jpg
734,LUCA SIGNORELLI , SAINT FRANCIS; SAINT ANTHONY ABBOT,New York,USD,2019,False,True,47500.0,40000.0,60000.0,Old Masters,Fabrizio Moretti x Fabrizio Moretti | In Passing,https://sothebys-md.brightspotcdn.com/dims4/default/4366eed/2147483647/strip/true/crop/2000x1034+0+0/resize/2048x1059!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F31%2Fba%2F147d1c79476594528d72661cf851%2F030n10250-bd4yb-combine.jpg
735,TADDEO DI BARTOLO , THE ENTOMBMENT,New York,USD,2019,False,True,106250.0,60000.0,80000.0,Old Masters,Fabrizio Moretti x Fabrizio Moretti | In Passing,https://sothebys-md.brightspotcdn.com/dims4/default/e44d96b/2147483647/strip/true/crop/2000x1920+0+0/resize/2048x1966!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2Fb9%2F8a%2F1b3367404bfd9a013206fb69b62b%2F020n10250-bdpkz.jpg
736,LIPPO D'ANDREA , A PROPHET,New York,USD,2019,False,True,16250.0,8000.0,12000.0,Old Masters,Fabrizio Moretti x Fabrizio Moretti | In Passing,https://sothebys-md.brightspotcdn.com/dims4/default/9ee533b/2147483647/strip/true/crop/1427x2000+0+0/resize/2048x2870!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F54%2F80%2F90726c3a4bdc9ded29d959eedb77%2F046n10250-bd4wj.jpg
737,AFTER GERHARD BOCKMAN ," Portrait of Prince William Augustus, Duke of Cumberland (1721-1765)",London,USD,2019,False,True,1312.25,1049.8,1574.7,Old Masters,Spetchley - Property from the Berkeley Collection,https://sothebys-md.brightspotcdn.com/dims4/default/ea933d0/2147483647/strip/true/crop/1847x2000+0+0/resize/2048x2218!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2Fe9%2F9d%2F680d616046f7832163ee6f3b03c5%2F007l19359-6v95y-in-frame.jpg
738,MANNER OF FILIPPO LIPPI , The Madonna and Child with a pomegranate,London,USD,2019,False,True,9841.89,2624.5,3936.76,Old Masters,Spetchley - Property from the Berkeley Collection,https://sothebys-md.brightspotcdn.com/dims4/default/6f3190b/2147483647/strip/true/crop/1459x2000+0+0/resize/2048x2807!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2Fd2%2F5b%2F398ff2e644e4984480f9096ca4fe%2F047l19359-6v9bl-in-frame.jpg
739,FRANCESCO MANTOVANO ," Still life of flowers in an urn, including tulips, roses and poppies, all on a stone ledge",London,USD,2019,False,True,16403.16,13122.52,19683.79,Old Masters,Spetchley - Property from the Berkeley Collection,https://sothebys-md.brightspotcdn.com/dims4/default/f83da01/2147483647/strip/true/crop/1576x2000+0+0/resize/2048x2599!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F3b%2F5a%2F3f819c5e4ab6bab7474e2569347d%2F086l19359-6v977-frame-only.jpg
740,AFTER GUIDO RENI , The penitent Saint Peter,London,USD,2019,False,True,2132.41,787.35,1049.8,Old Masters,Spetchley - Property from the Berkeley Collection,https://sothebys-md.brightspotcdn.com/dims4/default/ddeb820/2147483647/strip/true/crop/1631x2000+0+0/resize/2048x2511!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F64%2Fc9%2Fc6043d864b42b652a68d0d2017e6%2F100l19359-6v9bw-in-frame.jpg
741,"DUTCH SCHOOL, MID-19TH CENTURY "," A still life of flowers, insects and fruit, including peaches, a blue iris, a melon and nuts on a stone ledge",London,USD,2019,False,True,1640.32,1312.25,1968.38,Old Masters,Spetchley - Property from the Berkeley Collection,https://sothebys-md.brightspotcdn.com/dims4/default/389fc8e/2147483647/strip/true/crop/1688x2000+0+0/resize/2048x2427!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2Ff9%2F3e%2F251fe7154e2e8c34d04a308cef1d%2F092l19359-6v97t-in-frame.jpg
742,"SPANISH PROVINCIAL SCHOOL, CIRCA 1700 "," The Virgin at the helm of the Ship of Life, interceding for the souls of the clergy",London,USD,2019,False,True,6889.33,3936.76,6561.26,Old Masters,Spetchley - Property from the Berkeley Collection,https://sothebys-md.brightspotcdn.com/dims4/default/c536ade/2147483647/strip/true/crop/1619x2000+0+0/resize/2048x2530!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F6e%2Fed%2F762ca67d469b84df80b33a586c09%2F022l19359-6v97n-in-frame.jpg
743,CIRCLE OF FRANCOIS-XAVIER FABRE ," Portrait of a gentleman, traditionally identified as Henry Swinburne (1743- 1803), three-quarter-length, seated at a table with a quill and musical manuscript, holding a violin",London,USD,2019,False,True,4592.88,3936.76,6561.26,Old Masters,Spetchley - Property from the Berkeley Collection,https://sothebys-md.brightspotcdn.com/dims4/default/dde9cb4/2147483647/strip/true/crop/1650x2000+0+0/resize/2048x2482!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F78%2Fdc%2Fc6e11fd44067b8f8f010ae17be2c%2F044l19359-6v99h-in-frame.jpg
744,CIRCLE OF ROBERT PEAKE ," Portrait of a girl, half-length, in a lace cap and ruff",London,USD,2019,False,True,42648.21,10498.02,15747.03,Old Masters,Spetchley - Property from the Berkeley Collection,https://sothebys-md.brightspotcdn.com/dims4/default/962a8f6/2147483647/strip/true/crop/1593x2000+0+0/resize/2048x2571!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2Fce%2Fc7%2Fa2175da6446b80b5c4808bd2b4c4%2Fl19359-104-web.jpg
745,JOHN SINCLAIR AFTER JAMES POLLARD , The Davenport and London Royal Mail coach outside the Star and Garter tavern,London,USD,2019,False,False,0.0,787.35,1049.8,Old Masters,Spetchley - Property from the Berkeley Collection,https://sothebys-md.brightspotcdn.com/dims4/default/efc177e/2147483647/strip/true/crop/2000x1191+0+0/resize/2048x1220!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F34%2F9d%2F9c9006d1459aafabb9a4c18d4b17%2F075l19359-6v95z-in-frame.jpg
746,FOLLOWER OF GASPAR PIETER VERBRUGGEN , Still life of a garland of flowers around a sculpted urn,London,USD,2019,False,True,2049.74,1312.25,1968.38,Old Masters,Spetchley - Property from the Berkeley Collection,https://sothebys-md.brightspotcdn.com/dims4/default/e8ebf84/2147483647/strip/true/crop/1657x2000+0+0/resize/2048x2472!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F58%2F76%2F825dcd7c475d83bfb16e4c04337a%2F072l19359-6v9b3-in-frame.jpg
747,FOLLOWER OF WILLEM VAN DIEST ," Shipping off the port of Algiers, with a man-of-war",London,USD,2019,False,True,5741.1,3936.76,6561.26,Old Masters,Spetchley - Property from the Berkeley Collection,https://sothebys-md.brightspotcdn.com/dims4/default/83f6083/2147483647/strip/true/crop/2000x1423+0+0/resize/2048x1457!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F22%2F1e%2F73cccbd54ee9975b43dbb30be540%2F010l19359-6v962-in-frame.jpg
748,FOLLOWER OF SIR ANTHONY VAN DYCK ," Portrait of a gentleman, head and shoulders, his right arm upon his breast",London,USD,2019,False,True,180434.72,10498.02,15747.03,Old Masters,Spetchley - Property from the Berkeley Collection,https://sothebys-md.brightspotcdn.com/dims4/default/2e9cb6f/2147483647/strip/true/crop/1536x2000+0+0/resize/2048x2667!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2Fde%2F34%2F105561b042e7910e77d581804730%2F026l19359-6v97q.jpg
749,THOMAS VAN DER WILT , Portrait of a small boy in blue with a feathered cap tempting a bird into a cage with a piece of pretzel,London,USD,2019,True,True,16403.16,13122.52,19683.79,Old Masters,Spetchley - Property from the Berkeley Collection,https://sothebys-md.brightspotcdn.com/dims4/default/1ce7a14/2147483647/strip/true/crop/1795x2000+0+0/resize/2048x2282!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F3b%2F27%2Fc74aaf9b44219bdaeefe6514e191%2F089l19359-6v97p-in-frame.jpg
750,ATTRIBUTED TO WILLEM KEY ," Portrait of Margaret, Duchess of Parma and Governor of the Netherlands (1522-1586), bust length",London,USD,2019,False,True,41007.89,7873.51,10498.02,Old Masters,Spetchley - Property from the Berkeley Collection,https://sothebys-md.brightspotcdn.com/dims4/default/bbf32d7/2147483647/strip/true/crop/1515x2000+0+0/resize/2048x2704!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F61%2F15%2F389792964fce83f5b4b8163f8f19%2F060l19359-6v99v-in-frame.jpg
751,O. NEAL , Sir Walter Compton (1749-1773) and his hounds,London,USD,2019,False,True,16403.16,13122.52,19683.79,Old Masters,Spetchley - Property from the Berkeley Collection,https://sothebys-md.brightspotcdn.com/dims4/default/d59de5d/2147483647/strip/true/crop/1579x2000+0+0/resize/2048x2594!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F94%2F9b%2F2725674c4ac5a064547d9d1b0382%2F078l19359-6v963.jpg
752,"HISPANO FLEMISH SCHOOL, SECOND QUARTER OF 17TH CENTURY ", Saint Francis kneeling before a crucifix,London,USD,2019,False,True,3280.63,2624.5,3936.76,Old Masters,Spetchley - Property from the Berkeley Collection,https://sothebys-md.brightspotcdn.com/dims4/default/6890b97/2147483647/strip/true/crop/1613x2000+0+0/resize/2048x2539!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2Fdb%2F90%2Fce66aeb2469980a8e295b6da241d%2F080l19359-6v96k-in-frame.jpg
753,CIRCLE OF MICHAEL DAHL ," Portrait of a gentleman, half-length, wearing a brown coat",London,USD,2019,False,True,3280.63,2624.5,3936.76,Old Masters,Spetchley - Property from the Berkeley Collection,https://sothebys-md.brightspotcdn.com/dims4/default/b8a2d6c/2147483647/strip/true/crop/1701x2000+0+0/resize/2048x2408!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F15%2F45%2F064ead954692a96e0fdd0440126a%2F193l19359-6v95p-in-frame.jpg
754,JAN SPANJAERT ," A kitchen interior with peasants, utensils and fruit",London,USD,2019,False,False,0.0,3936.76,5249.01,Old Masters,Spetchley - Property from the Berkeley Collection,https://sothebys-md.brightspotcdn.com/dims4/default/ea8dfee/2147483647/strip/true/crop/2000x1607+0+0/resize/2048x1646!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F94%2F63%2F183cf1e746a3b03377cb2d70bb76%2F106l19359-6v99s-frame-only.jpg
